0;0.24427298653934465
1;0.23649040540155544
2;0.2310795694792985
3;0.22673166167076536
4;0.2228121600262878
5;0.22046345574987253
6;0.21750552969938802
7;0.21547082594298364
8;0.21409376869897634
9;0.21392018510870722
10;0.2122410636035884
11;0.2112381802163992
12;0.21057878099439303
